YEAR,DOY,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,PRECTOTCORR,WS10M_MAX,WS10M_MIN,GWETTOP,GWETROOT,GWETPROF,PS,WS10M,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT
2021,338,12.99,2.05,0.52,2.55,0.69,0.82,0.82,0.79,79.37,1.65,83.69,125.12
2021,339,13.68,2.2,1.34,1.35,0.39,0.82,0.81,0.79,79.44,0.99,90.46,125.79
2021,340,14.6,2.35,2.92,1.7,0.58,0.82,0.81,0.78,79.47,1.21,98.05,128.4
2021,341,15.48,2.44,2.2,1.65,0.66,0.82,0.8,0.78,79.42,1.2,107.48,127.73
2021,342,13.19,2.22,2.24,1.66,0.46,0.81,0.8,0.78,79.45,1.24,87.29,124.84
2021,343,14.16,2.3,0.3,1.72,0.81,0.81,0.8,0.77,79.4,1.25,94.04,126.27
2021,344,14.95,2.5,0.18,2.26,0.68,0.8,0.79,0.77,79.3,1.27,101.52,125.41
2021,345,12.17,1.98,3.35,1.97,0.55,0.8,0.79,0.77,79.32,1.18,77.88,127.1
2021,346,8.28,1.31,1.99,0.88,0.18,0.8,0.79,0.77,79.45,0.66,49.23,128.8
2021,347,17.38,2.72,0.16,1.59,0.72,0.8,0.79,0.77,79.44,1.2,123.03,128.84
2021,348,14.73,2.32,0.93,1.81,0.43,0.8,0.78,0.76,79.48,1.16,101.01,127.55
2021,349,14.33,2.34,2.01,1.56,0.37,0.8,0.78,0.76,79.4,1.03,98.76,124.77
2021,350,13.31,2.12,0.6,1.69,0.58,0.8,0.78,0.76,79.33,1.15,90.3,125.6
2021,351,11.23,1.9,7.09,1.3,0.24,0.8,0.78,0.76,79.41,0.89,71.3,126.53
2021,352,8.25,1.32,5.32,1.56,0.79,0.81,0.79,0.77,79.49,1.11,50.77,126.16
2021,353,13.88,2.27,1.45,1.7,0.59,0.8,0.79,0.77,79.47,1.14,94.59,125.8
2021,354,13.66,2.32,2.53,1.52,0.09,0.8,0.79,0.76,79.4,0.71,91.39,126.63
2021,355,11.02,1.87,13.14,1.55,0.35,0.82,0.79,0.77,79.35,1.08,69.66,124.97
2021,356,15.62,2.63,5.55,2.12,0.14,0.82,0.8,0.77,79.49,1.05,101.34,129.41
2021,357,15.35,2.62,0.43,1.41,0.16,0.81,0.8,0.77,79.56,1.09,101.0,127.66
2021,358,14.3,2.42,0.77,1.55,0.75,0.8,0.8,0.77,79.49,1.07,94.46,123.81
2021,359,15.62,2.54,6.13,1.3,0.57,0.81,0.8,0.77,79.43,0.95,103.98,126.62
2021,360,13.44,2.24,7.13,1.86,0.62,0.82,0.8,0.77,79.5,1.2,83.45,126.65
2021,361,11.98,1.99,0.97,1.6,0.34,0.81,0.8,0.77,79.47,0.96,71.51,125.74
2021,362,13.41,2.33,2.15,1.52,0.16,0.81,0.8,0.77,79.41,0.84,83.05,125.04
2021,363,11.22,1.91,4.13,1.65,0.74,0.81,0.8,0.77,79.5,1.23,67.48,121.77
2021,364,13.02,2.22,5.69,1.53,0.46,0.82,0.8,0.77,79.47,1.04,85.73,117.8
2021,365,13.72,2.3,1.44,1.27,0.12,0.81,0.8,0.77,79.37,0.88,90.95,118.71
2022,1,12.52,2.17,2.54,1.83,0.83,0.81,0.8,0.77,79.41,1.24,75.73,125.74
2022,2,12.4,2.21,4.02,1.79,0.38,0.81,0.8,0.77,79.52,1.0,74.57,126.36
2022,3,16.27,2.7,0.97,2.02,0.66,0.8,0.8,0.77,79.57,1.35,109.83,127.27
2022,4,16.56,2.64,1.6,2.04,0.77,0.8,0.79,0.77,79.42,1.32,114.56,125.77
2022,5,15.91,2.55,1.27,2.12,0.88,0.8,0.79,0.76,79.27,1.34,109.9,126.71
2022,6,11.05,1.77,14.61,1.61,0.41,0.81,0.78,0.76,79.34,0.96,67.8,124.91
2022,7,9.76,1.64,10.55,1.34,0.24,0.84,0.81,0.78,79.51,0.85,57.66,126.02
2022,8,12.17,1.99,1.02,1.63,0.48,0.82,0.8,0.78,79.59,1.09,79.72,120.31
2022,9,11.07,1.82,0.15,1.41,0.57,0.81,0.8,0.78,79.56,0.93,72.95,119.2
2022,10,10.36,1.68,1.4,1.3,0.07,0.81,0.8,0.77,79.5,0.64,63.44,123.83
2022,11,10.02,1.66,4.19,1.13,0.05,0.81,0.8,0.77,79.47,0.72,61.41,125.18
2022,12,13.52,2.3,5.4,1.81,0.16,0.82,0.8,0.77,79.45,0.88,89.72,125.48
2022,13,13.67,2.34,19.38,1.19,0.13,0.84,0.81,0.79,79.53,0.56,88.63,124.73
2022,14,13.77,2.32,6.01,2.05,0.36,0.84,0.83,0.8,79.52,1.3,88.53,126.31
2022,15,15.25,2.59,0.13,2.1,0.47,0.83,0.82,0.8,79.55,1.29,102.95,123.37
2022,16,13.82,2.34,1.3,1.53,0.45,0.83,0.82,0.79,79.52,0.97,98.04,117.88
2022,17,12.16,2.09,1.51,2.36,0.66,0.82,0.81,0.79,79.47,1.25,78.77,122.54
2022,18,11.25,1.84,1.95,1.9,1.21,0.82,0.81,0.78,79.44,1.41,69.38,126.74
2022,19,16.86,2.75,0.2,2.68,0.77,0.81,0.8,0.78,79.43,1.6,116.29,128.52
2022,20,16.05,2.62,0.89,1.81,0.82,0.81,0.8,0.77,79.41,1.36,108.84,130.29
2022,21,15.05,2.52,0.78,1.62,0.47,0.8,0.8,0.77,79.41,0.96,92.47,128.27
2022,22,14.83,2.51,0.72,1.69,0.66,0.8,0.79,0.77,79.44,1.11,92.05,130.03
2022,23,17.29,2.93,0.23,1.62,0.71,0.8,0.79,0.77,79.33,1.13,112.84,132.91
2022,24,14.09,2.45,0.95,1.8,0.47,0.8,0.78,0.76,79.3,1.01,88.01,130.71
2022,25,13.35,2.23,4.0,1.39,0.38,0.8,0.78,0.76,79.38,0.91,81.05,126.71
2022,26,15.04,2.52,4.58,1.95,0.26,0.8,0.79,0.76,79.45,1.09,95.09,128.81
2022,27,14.91,2.57,2.32,2.4,1.06,0.8,0.78,0.76,79.45,1.54,94.02,131.02
2022,28,18.03,3.03,1.65,2.17,0.83,0.79,0.77,0.75,79.48,1.52,121.55,132.91
2022,29,15.86,2.67,1.13,1.7,0.43,0.79,0.77,0.75,79.49,1.16,106.25,127.14
2022,30,17.77,3.06,0.22,1.85,0.95,0.78,0.77,0.74,79.47,1.23,118.31,131.88
2022,31,17.15,2.9,0.03,1.88,0.66,0.77,0.76,0.73,79.43,1.24,116.22,129.95
2022,32,15.9,2.67,0.07,2.34,0.64,0.77,0.75,0.73,79.37,1.16,106.58,128.62
2022,33,16.43,2.8,0.04,1.84,0.8,0.77,0.74,0.73,79.4,1.3,107.96,131.88
2022,34,15.62,2.7,1.64,1.69,0.77,0.76,0.73,0.72,79.46,1.12,99.65,131.88
2022,35,13.05,2.28,16.2,2.15,0.84,0.78,0.74,0.72,79.48,1.23,84.34,125.02
2022,36,12.39,2.09,4.43,1.91,0.71,0.79,0.76,0.73,79.42,1.09,78.88,127.32
2022,37,13.46,2.25,1.08,1.17,0.19,0.77,0.75,0.73,79.39,0.76,86.62,129.81
2022,38,11.28,1.86,3.95,0.84,0.44,0.78,0.75,0.73,79.46,0.67,69.8,128.07
2022,39,11.5,1.86,11.56,1.16,0.41,0.8,0.76,0.73,79.44,0.82,68.42,131.93
2022,40,10.67,1.73,10.29,2.02,0.92,0.8,0.77,0.75,79.42,1.42,62.95,130.93
2022,41,15.34,2.53,1.39,2.04,0.53,0.79,0.77,0.74,79.36,1.17,103.16,131.24
2022,42,17.91,2.84,1.21,2.31,0.88,0.78,0.77,0.74,79.26,1.55,122.88,135.13
2022,43,16.03,2.68,0.44,1.89,0.44,0.77,0.76,0.73,79.32,1.09,107.09,133.71
2022,44,13.05,2.15,0.9,0.96,0.05,0.77,0.76,0.73,79.34,0.63,80.0,134.67
2022,45,9.9,1.6,2.63,1.0,0.08,0.78,0.76,0.73,79.42,0.66,62.4,130.68
2022,46,13.15,2.2,3.26,1.46,0.66,0.78,0.76,0.73,79.44,0.95,90.29,130.4
2022,47,14.14,2.34,3.07,2.48,0.9,0.78,0.76,0.73,79.43,1.35,96.24,133.17
2022,48,13.82,2.28,1.96,2.01,0.7,0.77,0.75,0.73,79.45,1.12,93.81,132.27
2022,49,6.23,1.08,4.09,1.23,0.48,0.77,0.75,0.73,79.38,0.75,36.34,133.75
2022,50,13.47,2.26,9.25,1.34,0.34,0.79,0.76,0.73,79.37,0.79,91.62,132.55
2022,51,13.11,2.3,14.28,1.72,0.63,0.8,0.77,0.74,79.44,1.2,86.94,135.22
2022,52,16.02,2.81,11.35,1.5,0.62,0.81,0.78,0.75,79.41,1.05,110.72,136.84
2022,53,14.91,2.59,1.0,1.95,1.02,0.8,0.78,0.76,79.45,1.27,102.63,132.27
2022,54,14.02,2.41,0.51,1.72,0.88,0.79,0.77,0.75,79.43,1.29,99.56,127.98
2022,55,12.91,2.27,0.63,1.84,0.12,0.79,0.77,0.74,79.41,0.81,90.06,126.0
2022,56,13.67,2.35,2.5,1.05,0.38,0.79,0.77,0.74,79.44,0.69,94.3,131.34
2022,57,9.34,1.59,1.63,1.28,0.56,0.79,0.77,0.74,79.52,0.88,58.78,130.4
2022,58,11.4,1.98,10.15,1.46,0.48,0.8,0.77,0.74,79.44,0.97,72.8,132.43
2022,59,10.88,1.88,15.38,1.06,0.12,0.83,0.79,0.76,79.42,0.64,67.27,136.34
2022,60,12.75,2.25,13.47,1.7,0.66,0.84,0.8,0.77,79.46,1.1,88.55,135.64
2022,61,7.19,1.27,7.67,1.86,0.83,0.84,0.81,0.78,79.51,1.33,46.41,140.9
2022,62,14.8,2.66,0.64,2.34,0.77,0.82,0.81,0.78,79.47,1.36,103.95,139.77
2022,63,11.91,2.05,16.41,1.09,0.07,0.84,0.82,0.79,79.49,0.52,80.97,136.68
2022,64,10.2,1.8,10.11,1.38,0.39,0.84,0.84,0.8,79.42,0.89,68.33,137.05
2022,65,7.05,1.19,15.56,1.46,0.22,0.86,0.84,0.81,79.41,0.78,46.5,135.76
2022,66,13.2,2.26,6.5,2.12,0.65,0.86,0.85,0.82,79.41,1.29,91.24,140.06
2022,67,13.3,2.26,5.92,1.01,0.14,0.85,0.85,0.82,79.38,0.62,92.76,139.95
2022,68,12.32,2.07,4.13,1.27,0.37,0.85,0.85,0.82,79.46,0.84,83.16,140.84
2022,69,14.31,2.5,1.59,1.76,0.66,0.84,0.84,0.82,79.48,1.12,101.42,138.62
2022,70,14.52,2.52,8.91,1.67,0.2,0.85,0.84,0.81,79.5,0.9,104.81,136.48
2022,71,15.39,2.67,11.75,1.76,0.36,0.86,0.85,0.82,79.54,1.07,109.9,138.69
2022,72,13.9,2.43,0.97,1.51,0.8,0.85,0.85,0.82,79.57,1.23,100.5,134.5
2022,73,15.67,2.79,11.35,2.05,1.09,0.86,0.85,0.82,79.51,1.51,111.48,139.77
2022,74,14.47,2.53,6.42,1.73,0.11,0.86,0.87,0.83,79.49,0.77,99.11,144.16
2022,75,13.83,2.46,6.17,1.34,0.05,0.86,0.87,0.84,79.42,0.81,96.29,140.41
2022,76,14.05,2.46,1.21,1.27,0.42,0.86,0.87,0.84,79.45,0.84,97.54,141.0
2022,77,13.64,2.37,4.63,1.62,0.15,0.86,0.87,0.84,79.45,0.89,96.63,138.15
2022,78,13.68,2.44,7.47,1.63,0.47,0.87,0.87,0.84,79.43,0.93,94.15,140.68
2022,79,13.42,2.37,7.06,1.0,0.05,0.87,0.88,0.84,79.43,0.46,91.91,139.65
2022,80,13.02,2.34,12.62,1.28,0.18,0.88,0.88,0.85,79.36,0.82,90.3,137.46
2022,81,13.23,2.32,6.04,1.93,0.31,0.88,0.89,0.86,79.35,0.95,90.73,140.21
2022,82,11.76,2.14,4.73,1.3,0.13,0.88,0.89,0.86,79.36,0.91,81.66,136.35
2022,83,14.05,2.43,2.66,1.84,0.57,0.88,0.89,0.86,79.37,1.22,102.62,133.16
2022,84,11.18,1.92,5.98,1.67,0.75,0.88,0.89,0.86,79.34,1.03,78.9,132.66
2022,85,12.21,2.16,10.17,1.2,0.37,0.88,0.9,0.87,79.32,0.81,85.6,135.16
2022,86,9.56,1.7,14.22,1.62,0.37,0.9,0.91,0.88,79.39,0.98,64.28,139.63
2022,87,13.35,2.48,4.98,2.06,0.6,0.89,0.91,0.88,79.48,1.15,91.8,140.81
2022,88,13.64,2.55,13.92,2.15,0.22,0.9,0.92,0.88,79.49,0.98,93.52,140.41
2022,89,13.69,2.52,7.69,1.24,0.45,0.9,0.93,0.89,79.38,0.83,94.27,143.14
2022,90,11.73,2.2,9.41,0.98,0.03,0.9,0.93,0.89,79.33,0.52,79.66,139.58
2022,91,12.53,2.29,10.34,1.02,0.17,0.91,0.94,0.9,79.48,0.59,85.59,142.66
2022,92,13.95,2.48,4.03,1.91,0.49,0.91,0.94,0.91,79.5,1.11,98.69,140.45
2022,93,12.12,2.13,9.86,1.05,0.18,0.91,0.94,0.91,79.42,0.64,82.99,140.67
2022,94,13.66,2.44,25.31,1.64,0.11,0.92,0.95,0.91,79.38,0.93,95.17,144.08
2022,95,14.31,2.62,34.75,1.68,0.41,0.95,0.98,0.94,79.4,1.03,100.41,141.69
2022,96,15.51,2.8,12.8,1.82,0.15,0.94,0.98,0.95,79.42,1.13,109.57,144.97
2022,97,14.09,2.6,14.98,0.94,0.09,0.95,0.98,0.96,79.38,0.65,96.08,145.95
2022,98,12.5,2.22,2.39,1.3,0.41,0.94,0.98,0.95,79.4,0.86,86.88,140.52
2022,99,12.87,2.26,13.26,1.34,0.3,0.95,0.98,0.95,79.46,0.97,92.2,135.77
2022,100,12.28,2.09,4.6,1.61,0.3,0.95,0.98,0.96,79.41,1.02,84.71,141.26
2022,101,14.46,2.42,0.49,1.45,0.75,0.94,0.98,0.95,79.36,1.04,102.2,141.02
2022,102,14.18,2.38,1.57,2.52,0.7,0.93,0.98,0.95,79.35,1.44,100.47,139.45
2022,103,14.14,2.45,2.68,1.44,0.64,0.93,0.98,0.95,79.37,1.2,97.26,144.56
2022,104,13.27,2.24,2.53,1.43,0.27,0.93,0.98,0.95,79.41,0.91,94.19,138.43
2022,105,14.48,2.55,0.76,1.89,0.55,0.92,0.97,0.94,79.42,1.16,101.12,141.62
2022,106,9.19,1.61,6.19,1.09,0.36,0.92,0.97,0.94,79.39,0.75,60.25,144.72
2022,107,11.64,2.0,8.65,1.36,0.43,0.93,0.97,0.94,79.43,0.88,79.77,141.64
2022,108,10.28,1.76,9.3,1.23,0.07,0.93,0.98,0.95,79.45,0.82,62.88,142.17
2022,109,12.84,2.38,14.42,0.99,0.05,0.94,0.98,0.95,79.55,0.59,78.6,146.77
2022,110,13.75,2.52,24.28,1.8,0.8,0.95,0.98,0.96,79.58,1.19,85.19,145.91
2022,111,13.62,2.43,22.56,1.81,0.29,0.95,0.99,0.97,79.63,1.05,87.81,142.68
2022,112,12.93,2.3,31.33,2.46,0.84,0.96,1.0,0.98,79.61,1.48,85.54,143.63
2022,113,13.99,2.41,2.81,1.54,0.45,0.95,0.99,0.98,79.5,1.01,97.05,143.71
2022,114,13.72,2.37,18.89,1.17,0.52,0.96,0.99,0.98,79.37,0.81,91.86,140.01
2022,115,12.75,2.22,7.31,1.38,0.54,0.96,1.0,0.98,79.47,0.96,80.02,142.38
2022,116,15.56,2.69,3.38,1.43,0.22,0.95,0.99,0.97,79.45,0.72,95.83,144.46
2022,117,14.14,2.46,9.5,2.14,0.66,0.95,0.99,0.97,79.41,1.33,96.7,139.93
2022,118,15.38,2.68,8.1,1.46,0.29,0.95,0.99,0.97,79.42,0.87,92.75,142.68
2022,119,16.87,2.96,2.5,1.2,0.44,0.95,0.99,0.97,79.4,0.86,109.77,143.96
2022,120,16.85,3.0,3.01,2.27,0.5,0.95,0.99,0.97,79.45,1.22,108.58,140.99
2022,121,17.63,3.04,3.11,1.16,0.11,0.95,0.98,0.96,79.49,0.73,123.66,142.05
2022,122,14.4,2.48,4.45,1.52,0.33,0.94,0.98,0.96,79.52,1.01,95.59,142.49
2022,123,18.9,3.15,0.04,1.8,0.7,0.94,0.98,0.95,79.51,1.25,135.24,143.26
2022,124,17.31,3.14,3.83,2.91,0.23,0.93,0.98,0.95,79.53,1.22,106.75,147.13
2022,125,13.94,2.51,7.89,1.95,0.38,0.93,0.98,0.95,79.58,0.94,80.9,145.68
2022,126,12.45,2.28,23.26,1.19,0.03,0.95,0.98,0.95,79.64,0.7,70.08,145.2
2022,127,13.82,2.56,19.9,1.91,0.45,0.95,0.99,0.96,79.59,1.02,81.67,143.9
2022,128,16.84,3.02,5.49,1.94,0.49,0.95,0.99,0.97,79.56,0.94,111.42,143.42
2022,129,14.14,2.48,10.07,1.71,0.25,0.95,0.99,0.97,79.45,0.92,87.05,145.07
2022,130,14.53,2.57,14.56,1.72,0.67,0.95,0.99,0.97,79.52,1.13,91.26,144.02
2022,131,14.11,2.4,12.95,1.23,0.59,0.95,0.99,0.97,79.46,0.98,84.02,145.38
2022,132,15.09,2.64,11.94,1.46,0.68,0.95,1.0,0.98,79.45,1.07,100.34,143.86
2022,133,14.26,2.49,17.71,1.57,0.91,0.96,0.99,0.98,79.44,1.15,91.76,142.77
2022,134,14.73,2.47,14.25,1.63,0.1,0.96,1.0,0.98,79.47,0.98,101.88,136.76
2022,135,15.2,2.5,10.01,1.63,0.59,0.96,1.0,0.98,79.49,0.91,105.7,139.1
2022,136,16.69,2.74,14.71,1.34,0.32,0.96,1.0,0.98,79.57,0.85,107.83,144.45
2022,137,13.37,2.23,14.59,2.04,0.44,0.96,1.0,0.98,79.64,1.1,84.98,139.14
2022,138,13.78,2.4,14.39,1.66,0.08,0.97,1.0,0.98,79.66,0.81,86.99,140.82
2022,139,13.99,2.38,11.48,1.57,0.59,0.96,1.0,0.98,79.62,0.91,88.69,144.39
2022,140,15.58,2.59,5.99,1.62,0.5,0.96,1.0,0.98,79.64,0.92,102.02,142.27
2022,141,14.13,2.38,7.78,1.9,0.55,0.96,0.99,0.98,79.75,1.25,93.39,139.44
2022,142,16.67,2.74,3.02,2.08,0.34,0.95,0.99,0.97,79.72,1.23,115.63,139.73
2022,143,15.38,2.5,3.18,1.23,0.18,0.95,0.99,0.97,79.57,0.8,99.34,141.66
2022,144,14.69,2.33,5.51,1.72,0.32,0.95,0.99,0.96,79.44,0.98,101.25,137.0
2022,145,13.99,2.36,7.32,1.85,0.7,0.95,0.99,0.96,79.55,1.3,91.23,138.49
2022,146,11.42,1.78,5.54,1.8,0.66,0.95,0.99,0.96,79.61,1.33,74.86,132.84
2022,147,14.62,2.35,2.26,2.23,0.56,0.94,0.98,0.96,79.54,1.29,100.38,133.5
2022,148,14.11,2.32,5.38,1.49,0.45,0.94,0.98,0.95,79.48,1.15,90.41,138.74
2022,149,13.71,2.2,3.69,1.48,0.62,0.94,0.98,0.95,79.43,1.17,89.66,138.76
2022,150,14.0,2.27,18.1,1.43,0.35,0.95,0.98,0.95,79.46,0.98,89.02,137.99
2022,151,13.45,2.25,8.36,1.77,0.21,0.95,0.99,0.96,79.45,0.87,82.53,140.75
2022,152,16.38,2.73,29.8,1.61,0.11,0.95,0.99,0.97,79.47,0.81,108.27,138.91
2022,153,15.52,2.6,44.84,2.45,0.62,0.98,1.0,0.98,79.51,1.24,99.12,139.89
2022,154,11.52,1.88,7.02,1.23,0.52,0.97,1.0,0.98,79.58,0.88,71.55,137.73
2022,155,12.45,2.05,4.24,1.11,0.29,0.97,1.0,0.98,79.52,0.64,79.26,134.36
2022,156,14.7,2.36,3.6,0.97,0.19,0.96,0.99,0.98,79.51,0.57,90.19,137.3
2022,157,16.88,2.79,8.18,1.73,0.12,0.96,0.99,0.98,79.49,0.72,103.7,140.98
2022,158,10.51,1.66,6.38,1.8,0.31,0.96,0.99,0.98,79.48,0.95,58.29,142.58
2022,159,15.88,2.67,1.42,2.04,0.59,0.95,0.99,0.97,79.52,1.25,101.51,139.27
2022,160,14.69,2.49,7.11,0.79,0.09,0.95,0.99,0.97,79.52,0.53,87.98,139.22
2022,161,17.33,2.87,8.9,1.89,0.49,0.95,0.99,0.97,79.5,0.99,112.48,139.96
2022,162,14.27,2.36,11.87,1.57,0.45,0.95,0.99,0.97,79.54,1.12,87.02,137.95
2022,163,14.64,2.33,4.56,1.64,0.28,0.95,0.99,0.97,79.54,1.14,90.8,136.3
2022,164,16.16,2.61,12.31,1.44,0.48,0.95,0.99,0.97,79.57,0.89,100.72,138.19
2022,165,14.33,2.33,20.22,2.2,0.12,0.96,1.0,0.98,79.49,1.04,87.57,135.72
2022,166,15.28,2.4,3.18,1.59,0.26,0.95,0.99,0.98,79.5,0.89,96.01,135.7
2022,167,16.95,2.71,4.67,1.09,0.25,0.95,0.99,0.97,79.52,0.59,108.07,138.12
2022,168,12.09,1.98,7.55,1.33,0.4,0.95,0.99,0.97,79.49,0.94,68.41,138.13
2022,169,14.38,2.34,17.2,1.12,0.15,0.95,0.99,0.97,79.5,0.73,90.97,133.1
2022,170,14.83,2.38,7.8,1.39,0.52,0.95,1.0,0.98,79.55,0.97,91.56,134.79
2022,171,14.61,2.37,4.38,2.01,0.25,0.95,0.99,0.97,79.55,0.99,89.57,134.0
2022,172,14.3,2.26,4.03,1.23,0.27,0.95,0.99,0.97,79.52,0.87,87.87,135.37
2022,173,18.32,3.05,5.33,1.86,0.55,0.95,0.99,0.97,79.42,1.2,118.97,140.1
2022,174,17.16,2.79,1.17,2.1,0.28,0.95,0.98,0.96,79.41,1.13,108.79,139.73
2022,175,15.68,2.52,1.08,2.12,0.2,0.94,0.98,0.96,79.48,1.05,97.97,136.69
2022,176,14.81,2.34,6.74,1.12,0.59,0.94,0.98,0.95,79.58,0.83,93.43,136.08
2022,177,14.38,2.27,12.24,1.12,0.56,0.94,0.98,0.96,79.63,0.78,92.8,132.56
2022,178,12.34,1.95,14.41,1.2,0.16,0.95,0.98,0.96,79.61,0.82,77.84,132.39
2022,179,16.41,2.69,16.98,1.8,0.38,0.95,0.99,0.97,79.63,1.05,101.93,139.69
2022,180,16.08,2.55,7.31,1.59,0.46,0.95,0.99,0.97,79.65,1.0,106.2,138.69
2022,181,15.28,2.43,9.7,1.51,0.11,0.95,0.99,0.97,79.52,0.88,98.63,138.44
2022,182,17.13,2.87,9.83,1.25,0.17,0.95,0.99,0.97,79.43,0.79,110.57,140.95
2022,183,15.3,2.53,3.71,2.01,0.41,0.95,0.99,0.97,79.48,1.23,98.16,135.62
2022,184,17.35,2.8,3.8,2.05,0.59,0.95,0.98,0.96,79.55,1.24,116.55,137.02
2022,185,14.49,2.34,2.58,2.38,0.58,0.94,0.98,0.96,79.59,1.24,91.55,135.08
2022,186,16.62,2.62,5.1,1.49,0.64,0.94,0.98,0.95,79.56,1.11,111.35,136.8
2022,187,16.48,2.68,1.24,1.66,0.5,0.93,0.98,0.95,79.51,1.08,108.13,138.28
2022,188,17.12,2.85,2.8,1.59,0.73,0.92,0.97,0.94,79.47,1.22,109.63,140.34
2022,189,16.12,2.59,1.85,1.88,0.76,0.92,0.97,0.94,79.59,1.27,104.78,136.17
2022,190,19.77,3.18,3.2,2.42,0.5,0.91,0.96,0.93,79.67,1.3,133.47,140.54
2022,191,16.96,2.71,9.6,2.09,0.59,0.91,0.96,0.93,79.61,1.32,110.95,137.81
2022,192,14.11,2.2,6.09,1.82,0.15,0.92,0.97,0.93,79.51,0.96,87.06,134.95
2022,193,16.33,2.62,2.53,2.13,0.2,0.91,0.96,0.93,79.55,1.19,103.03,138.17
2022,194,17.66,2.96,2.85,2.31,0.1,0.91,0.96,0.93,79.62,1.15,114.65,139.3
2022,195,16.59,2.67,3.51,2.04,0.48,0.91,0.95,0.92,79.64,1.2,104.66,139.68
2022,196,16.62,2.7,1.74,2.13,1.07,0.91,0.95,0.92,79.57,1.45,112.79,139.67
2022,197,16.06,2.66,2.72,1.95,0.79,0.91,0.95,0.91,79.5,1.17,107.45,140.55
2022,198,17.4,2.78,5.0,2.33,0.85,0.91,0.95,0.91,79.51,1.42,117.53,140.47
2022,199,18.37,2.99,0.85,2.13,0.58,0.9,0.94,0.91,79.6,1.27,125.81,140.97
2022,200,19.13,3.09,1.38,1.73,0.73,0.89,0.93,0.9,79.58,1.2,132.77,141.31
2022,201,16.96,2.73,3.55,1.93,0.68,0.89,0.93,0.9,79.52,1.17,114.87,138.33
2022,202,15.49,2.51,2.94,1.79,0.77,0.89,0.92,0.89,79.49,1.15,104.46,137.47
2022,203,14.28,2.27,8.0,2.11,0.38,0.9,0.93,0.89,79.52,1.07,92.89,136.44
2022,204,10.91,1.72,26.78,1.31,0.09,0.91,0.94,0.91,79.52,0.73,67.57,135.98
2022,205,15.05,2.32,11.35,0.91,0.09,0.91,0.95,0.91,79.51,0.63,96.82,136.53
2022,206,14.56,2.28,9.27,1.13,0.55,0.91,0.96,0.92,79.55,0.91,94.37,137.48
2022,207,13.72,2.12,8.49,1.55,0.7,0.92,0.96,0.93,79.57,1.01,88.77,135.69
2022,208,14.98,2.39,22.59,1.8,0.21,0.93,0.97,0.93,79.56,0.91,96.3,139.56
2022,209,14.75,2.51,29.23,1.41,0.24,0.94,0.98,0.95,79.58,0.9,94.74,139.69
2022,210,18.91,3.05,22.98,1.88,0.54,0.95,0.99,0.97,79.55,1.3,129.1,140.8
2022,211,18.79,3.07,1.19,1.37,0.88,0.95,0.99,0.96,79.53,1.11,126.7,142.79
2022,212,14.13,2.37,8.61,1.77,0.21,0.95,0.98,0.96,79.52,1.09,89.97,138.22
2022,213,16.03,2.55,14.24,1.14,0.63,0.95,0.99,0.96,79.49,0.93,102.95,139.47
2022,214,15.33,2.48,11.12,2.23,0.2,0.95,0.99,0.97,79.49,1.13,97.02,139.41
2022,215,15.55,2.5,5.12,1.54,0.05,0.95,0.99,0.97,79.44,0.71,104.7,136.72
2022,216,16.45,2.74,8.76,1.48,0.23,0.95,0.99,0.96,79.45,0.91,105.37,141.85
2022,217,14.9,2.35,21.16,1.37,0.09,0.95,0.99,0.97,79.42,0.9,93.15,140.37
2022,218,14.29,2.26,5.01,1.21,0.6,0.95,0.99,0.97,79.49,0.91,90.66,138.75
2022,219,17.86,2.86,1.5,2.08,0.77,0.95,0.98,0.96,79.48,1.38,119.95,141.81
2022,220,18.92,2.99,1.0,2.25,0.42,0.94,0.98,0.95,79.46,1.35,133.37,142.91
2022,221,15.32,2.41,2.34,1.66,0.25,0.93,0.98,0.95,79.56,1.05,104.54,139.52
2022,222,15.91,2.49,5.37,1.88,0.14,0.93,0.98,0.95,79.6,1.16,110.99,137.9
2022,223,16.8,2.7,1.0,1.55,0.4,0.92,0.97,0.94,79.61,0.97,115.21,142.25
2022,224,15.2,2.42,7.55,1.88,0.34,0.92,0.97,0.94,79.65,1.04,102.8,142.12
2022,225,13.34,2.2,2.82,1.08,0.27,0.92,0.97,0.94,79.63,0.75,87.91,140.63
2022,226,15.64,2.49,11.95,1.58,0.38,0.92,0.97,0.94,79.6,0.86,107.02,140.5
2022,227,14.69,2.41,12.37,1.81,0.28,0.93,0.97,0.94,79.53,0.96,98.7,142.47
2022,228,15.49,2.5,0.81,1.4,0.51,0.92,0.97,0.94,79.57,1.09,99.5,142.45
2022,229,18.8,2.94,1.1,2.1,0.7,0.91,0.96,0.93,79.55,1.15,129.39,144.98
2022,230,16.89,2.66,1.71,2.77,0.48,0.91,0.95,0.92,79.5,1.37,109.68,145.78
2022,231,18.22,2.83,1.76,1.9,0.45,0.91,0.95,0.92,79.53,1.3,125.05,143.77
2022,232,15.59,2.37,5.68,2.15,0.53,0.91,0.95,0.91,79.58,1.2,103.97,139.29
2022,233,14.03,2.21,5.26,2.12,0.23,0.91,0.95,0.91,79.54,1.03,88.52,141.05
